"topic","term","beta"
1,"debates",0.108108108108108
1,"social",0.108108108108108
1,"contribution",0.054054054054054
1,"crm",0.054054054054054
1,"great",0.054054054054054
1,"media",0.054054054054054
1,"ow.ly",0.054054054054054
1,"scrm",0.054054054054054
1,"sm",0.054054054054054
1,"socialmedia",0.054054054054054
2,"rt",0.0777777777777778
2,"social",0.0222222222222222
2,"scrm",0.0222222222222222
2,"socialmedia",0.0222222222222222
2,"analysis",0.0222222222222222
2,"anyone",0.0222222222222222
2,"check",0.0222222222222222
2,"interested",0.0222222222222222
2,"jri5q",0.0222222222222222
2,"network",0.0222222222222222
2,"open",0.0222222222222222
2,"prem_k",0.0222222222222222
2,"source",0.0222222222222222
2,"thecr",0.0222222222222222
2,"tool",0.0222222222222222
2,"companies",0.0222222222222222
2,"danschawbel",0.0222222222222222
2,"gunesy",0.0222222222222222
2,"r",0.0222222222222222
2,"scared",0.0222222222222222
2,"still",0.0222222222222222
2,"tinyurl.com",0.0222222222222222
2,"yaqun5y",0.0222222222222222
2,"yep",0.0222222222222222
2,"sure",0.0222222222222222
2,"comes",0.0222222222222222
2,"beamon",0.0222222222222222
2,"carolina",0.0222222222222222
2,"chris",0.0222222222222222
2,"game",0.0222222222222222
2,"part",0.0222222222222222
2,"pretty",0.0222222222222222
2,"weinke",0.0222222222222222
2,"willie",0.0222222222222222
2,"yrs",0.0222222222222222
3,"rt",0.0317460317460318
3,"boom",0.0317460317460318
3,"shellykramer",0.0317460317460318
3,"tinyurl.com",0.0317460317460318
3,"think",0.0317460317460318
3,"branded",0.0317460317460318
3,"community",0.0317460317460318
3,"consider",0.0317460317460318
3,"corp",0.0317460317460318
3,"facebook",0.0317460317460318
3,"marketers",0.0317460317460318
3,"microgeist",0.0317460317460318
3,"mix",0.0317460317460318
3,"n9csrs",0.0317460317460318
3,"problem",0.0317460317460318
3,"ur",0.0317460317460318
3,"u",0.0317460317460318
3,"new",0.0317460317460318
3,"notorious",0.0317460317460318
3,"rewriter",0.0317460317460318
3,"rt's",0.0317460317460318
3,"sez",0.0317460317460318
3,"sure",0.0317460317460318
4,"biz",0.0555555555555556
4,"customer",0.0277777777777778
4,"extend",0.0277777777777778
4,"facing",0.0277777777777778
4,"online",0.0277777777777778
4,"asked",0.0277777777777778
4,"balancing",0.0277777777777778
4,"designing",0.0277777777777778
4,"got",0.0277777777777778
4,"intellicore",0.0277777777777778
4,"needs",0.0277777777777778
4,"solns",0.0277777777777778
4,"strength",0.0277777777777778
4,"tech",0.0277777777777778
4,"user",0.0277777777777778
4,"romance",0.0277777777777778
4,"vampire",0.0277777777777778
5,"rt",0.0612244897959184
5,"sm",0.0408163265306123
5,"2.0",0.0408163265306123
5,"6ulty",0.0408163265306123
5,"agents",0.0408163265306123
5,"attention",0.0408163265306123
5,"change",0.0408163265306123
